g,type,rco,ti,at,n0,p,a,r1,theta,v
1022,best,5760.318,0.28125,0.0,1.35,4.88254299853e-05,0.9375,934.14,3.14138433176,3.13572909091e-05
1022,mean,5776.29082792,0.280587662338,0.0,1.35,4.86905230062e-05,0.938824675325,934.14,3.14138519993,3.12436556012e-05
1023,best,5760.318,0.28275,0.0,1.35,4.88254299853e-05,0.9345,934.14,3.14138366299,3.14188199055e-05
1023,mean,5772.63414939,0.281030487805,0.0,1.35,4.87213420545e-05,0.93793902439,934.14,3.14138487258,3.12815051195e-05
1024,best,5750.31875,0.282,0.0,1.35,4.89103322252e-05,0.936,934.14,3.14138363508,3.14426082885e-05
1024,mean,5768.04469318,0.281326704545,0.0,1.35,4.87601039781e-05,0.937346590909,934.14,3.14138457605,3.13184949464e-05
1025,best,5750.31875,0.282,0.0,1.35,4.89103322252e-05,0.936,934.14,3.14138363508,3.14426082885e-05
1025,mean,5765.72935882,0.281594117647,0.0,1.35,4.87796832685e-05,0.936811764706,934.14,3.14138437363,3.13420129982e-05
1026,best,5750.31875,0.28275,0.0,1.35,4.89103322252e-05,0.9345,934.14,3.14138329957,3.14734538982e-05
1026,mean,5763.77453086,0.281787037037,0.0,1.35,4.8796226088e-05,0.936425925926,934.14,3.14138421706,3.13605503412e-05
1027,best,5750.31875,0.2835,0.0,1.35,4.89103322252e-05,0.933,934.14,3.14138296299,3.15043548219e-05
1027,mean,5760.67511607,0.282,0.0,1.35,4.88224956414e-05,0.936,934.14,3.14138401002,3.13861619121e-05
1028,best,5730.32025,0.28275,0.0,1.35,4.90810271003e-05,0.9345,934.14,3.14138256894,3.15832948467e-05
1028,mean,5756.22192169,0.28231626506,0.0,1.35,4.88602626133e-05,0.93536746988,934.14,3.1413837071,3.14234472442e-05
1029,best,5730.32025,0.28425,0.0,1.35,4.90810271003e-05,0.9315,934.14,3.14138189234,3.16453679699e-05
1029,mean,5754.54920192,0.282673076923,0.0,1.35,4.88744689718e-05,0.934653846154,934.14,3.14138348668,3.14472596099e-05
1030,best,5740.3195,0.285,0.0,1.35,4.89955309604e-05,0.93,934.14,3.14138192012,3.16213094993e-05
1030,mean,5750.58188816,0.282947368421,0.0,1.35,4.89081993883e-05,0.934105263158,934.14,3.14138321957,3.14802410041e-05
1031,best,5720.321,0.28275,0.0,1.35,4.91668215545e-05,0.9345,934.14,3.14138220171,3.1638502973e-05
1031,mean,5744.4964019,0.283319620253,0.0,1.35,4.89600243678e-05,0.933360759494,934.14,3.14138283043,3.15289435473e-05
1032,best,5730.32025,0.28575,0.0,1.35,4.90810271003e-05,0.9285,934.14,3.14138121136,3.1707663783e-05
1032,mean,5742.75521474,0.283538461538,0.0,1.35,4.8974842218e-05,0.932923076923,934.14,3.14138266829,3.15475340664e-05
1033,best,5740.3195,0.28575,0.0,1.35,4.89955309604e-05,0.9285,934.14,3.14138157968,3.16524309768e-05
1033,mean,5740.71947,0.28387,0.0,1.35,4.89922300403e-05,0.93226,934.14,3.14138244462,3.15724158686e-05
1034,best,5720.321,0.28575,0.0,1.35,4.91668215545e-05,0.9285,934.14,3.14138084176,3.17630893083e-05
1034,mean,5738.65295833,0.283919642857,0.0,1.35,4.90099183978e-05,0.932160714286,934.14,3.14138234562,3.15859205133e-05
1035,best,5700.3225,0.285,0.0,1.35,4.93393135912e-05,0.93,934.14,3.14138044149,3.18431839592e-05
1035,mean,5732.87819767,0.284311046512,0.0,1.35,4.90592672069e-05,0.931377906977,934.14,3.14138195743,3.16338987289e-05
1036,best,5700.3225,0.285,0.0,1.35,4.93393135912e-05,0.93,934.14,3.14138044149,3.18431839592e-05
1036,mean,5729.05452215,0.284439873418,0.0,1.35,4.90920348068e-05,0.931120253165,934.14,3.14138175826,3.16603798429e-05
1037,best,5690.32325,0.285,0.0,1.35,4.94260148116e-05,0.93,934.14,3.14138006858,3.18991402081e-05
1037,mean,5725.38234877,0.284472222222,0.0,1.35,4.912352077e-05,0.931055555556,934.14,3.14138160821,3.16820251956e-05
1038,best,5700.3225,0.2865,0.0,1.35,4.93393135912e-05,0.927,934.14,3.14137975472,3.19059197784e-05
1038,mean,5719.46740549,0.284762195122,0.0,1.35,4.9174409735e-05,0.930475609756,934.14,3.14138125786,3.17269146985e-05
1039,best,5690.32325,0.28575,0.0,1.35,4.94260148116e-05,0.9285,934.14,3.14137972515,3.19305351247e-05
1039,mean,5713.5313858,0.28512037037,0.0,1.35,4.9225471185e-05,0.929759259259,934.14,3.14138087554,3.17747718346e-05
1040,best,5690.32325,0.2865,0.0,1.35,4.94260148116e-05,0.927,934.14,3.1413793806,3.19619862694e-05
1040,mean,5708.03276506,0.28531626506,0.0,1.35,4.92728290354e-05,0.92936746988,934.14,3.14138058261,3.18135006328e-05
1041,best,5690.32325,0.2865,0.0,1.35,4.94260148116e-05,0.927,934.14,3.1413793806,3.19619862694e-05
1041,mean,5703.29846726,0.285589285714,0.0,1.35,4.93136904944e-05,0.928821428571,934.14,3.14138028228,3.18512668784e-05
1042,best,5680.324,0.28575,0.0,1.35,4.95130207128e-05,0.9285,934.14,3.14137935032,3.19867432773e-05
1042,mean,5699.11777108,0.285740963855,0.0,1.35,4.93498547882e-05,0.928518072289,934.14,3.14138005711,3.18809670488e-05
1043,best,5680.324,0.2865,0.0,1.35,4.95130207128e-05,0.927,934.14,3.14137900517,3.20182497863e-05
1043,mean,5695.56675915,0.286006097561,0.0,1.35,4.93806052274e-05,0.927987804878,934.14,3.14137980313,3.19119314918e-05
1044,best,5670.32475,0.2865,0.0,1.35,4.96003340231e-05,0.927,934.14,3.14137862842,3.20747120934e-05
1044,mean,5693.21192222,0.286125,0.0,1.35,4.94010321442e-05,0.92775,934.14,3.14137966036,3.19301221322e-05
1045,best,5670.32475,0.2865,0.0,1.35,4.96003340231e-05,0.927,934.14,3.14137862842,3.20747120934e-05
1045,mean,5689.2976859,0.286201923077,0.0,1.35,4.9435016687e-05,0.927596153846,934.14,3.14137947837,3.19553179633e-05
1046,best,5680.324,0.288,0.0,1.35,4.95130207128e-05,0.924,934.14,3.14137831151,3.20814321102e-05
1046,mean,5686.70906325,0.286364457831,0.0,1.35,4.94575142182e-05,0.927271084337,934.14,3.14137930665,3.19766809053e-05
1047,best,5670.32475,0.28725,0.0,1.35,4.96003340231e-05,0.9255,934.14,3.14137828154,3.21063306702e-05
1047,mean,5684.39776852,0.286555555556,0.0,1.35,4.94776268282e-05,0.926888888889,934.14,3.1413791319,3.19977125689e-05
1048,best,5670.32475,0.288,0.0,1.35,4.96003340231e-05,0.924,934.14,3.14137793353,3.21380058356e-05
1048,mean,5682.79295062,0.286824074074,0.0,1.35,4.94916173831e-05,0.926351851852,934.14,3.14137894755,3.201806344e-05
1049,best,5660.3255,0.288,0.0,1.35,4.96879556522e-05,0.924,934.14,3.14137755422,3.21947793328e-05
1049,mean,5678.55942647,0.286852941176,0.0,1.35,4.95285555029e-05,0.926294117647,934.14,3.14137877478,3.20431706275e-05
1050,best,5660.3255,0.28875,0.0,1.35,4.96879556522e-05,0.9225,934.14,3.14137720446,3.22265672229e-05
1050,mean,5674.20681176,0.286958823529,0.0,1.35,4.95665626873e-05,0.926082352941,934.14,3.14137856153,3.20722333245e-05
1051,best,5640.327,0.28725,0.0,1.35,4.98641302329e-05,0.9255,934.14,3.14137714141,3.227708614e-05
1051,mean,5669.0153244,0.287044642857,0.0,1.35,4.9611922155e-05,0.925910714286,934.14,3.14137832601,3.21051924675e-05
1052,best,5650.32625,0.288,0.0,1.35,4.97758874189e-05,0.924,934.14,3.14137717356,3.22517537805e-05
1052,mean,5664.35117208,0.287172077922,0.0,1.35,4.96527759128e-05,0.925655844156,934.14,3.14137809043,3.21370084093e-05
1053,best,5650.32625,0.28875,0.0,1.35,4.97758874189e-05,0.9225,934.14,3.14137682318,3.22835979249e-05
1053,mean,5659.87098864,0.287335227273,0.0,1.35,4.96920406786e-05,0.925329545455,934.14,3.14137784496,3.21693216512e-05
1054,best,5640.327,0.2895,0.0,1.35,4.98641302329e-05,0.921,934.14,3.14137608842,3.23727880134e-05
1054,mean,5656.3258,0.287728125,0.0,1.35,4.97232254247e-05,0.92454375,934.14,3.14137752731,3.22061523614e-05
1055,best,5630.32775,0.2895,0.0,1.35,4.9952687732e-05,0.921,934.14,3.14137570381,3.24302813083e-05
1055,mean,5651.17984451,0.288155487805,0.0,1.35,4.9768483522e-05,0.92368902439,934.14,3.14137713223,3.22535964887e-05
1056,best,5630.32775,0.2895,0.0,1.35,4.9952687732e-05,0.921,934.14,3.14137570381,3.24302813083e-05
1056,mean,5645.44289535,0.288593023256,0.0,1.35,4.98190554957e-05,0.922813953488,934.14,3.14137670876,3.23049540723e-05
1057,best,5620.3285,0.29025,0.0,1.35,5.00415590068e-05,0.9195,934.14,3.14137496329,3.25201070057e-05
1057,mean,5642.30216049,0.288740740741,0.0,1.35,4.98468041455e-05,0.922518518519,934.14,3.1413765193,3.23292371805e-05
1058,best,5610.32925,0.28875,0.0,1.35,5.01307476952e-05,0.9225,934.14,3.14137528449,3.25137528669e-05
1058,mean,5639.06127215,0.289129746835,0.0,1.35,4.98754395232e-05,0.921740506329,934.14,3.14137621271,3.23643745834e-05
1059,best,5610.32925,0.2895,0.0,1.35,5.01307476952e-05,0.921,934.14,3.14137493047,3.25458813883e-05
1059,mean,5634.06240964,0.289165662651,0.0,1.35,4.99197408481e-05,0.921668674699,934.14,3.14137600361,3.23946482212e-05
1060,best,5620.3285,0.291,0.0,1.35,5.00415590068e-05,0.918,934.14,3.14137460758,3.25522931095e-05
1060,mean,5631.04198214,0.289285714286,0.0,1.35,4.99465269123e-05,0.921428571429,934.14,3.14137583093,3.24171502826e-05
1061,best,5610.32925,0.29025,0.0,1.35,5.01307476952e-05,0.9195,934.14,3.1413745753,3.2578067344e-05
1061,mean,5628.030625,0.289621621622,0.0,1.35,4.99732019135e-05,0.920756756757,934.14,3.14137555683,3.24488273977e-05
1062,best,5600.33,0.29025,0.0,1.35,5.02202547068e-05,0.9195,934.14,3.14137418592,3.26362345485e-05
1062,mean,5623.328275,0.2897625,0.0,1.35,5.00149728396e-05,0.920475,934.14,3.14137530903,3.24819717066e-05
1063,best,5600.33,0.29025,0.0,1.35,5.02202547068e-05,0.9195,934.14,3.14137418592,3.26362345485e-05
1063,mean,5617.57870625,0.289996875,0.0,1.35,5.0066185122e-05,0.92000625,934.14,3.14137497573,3.25252685702e-05
1064,best,5590.33075,0.29025,0.0,1.35,5.031008277e-05,0.9195,934.14,3.14137379516,3.26946103922e-05
1064,mean,5612.56592434,0.290092105263,0.0,1.35,5.01109274482e-05,0.919815789474,934.14,3.14137473621,3.2558413194e-05
1065,best,5580.3315,0.29025,0.0,1.35,5.04002318849e-05,0.9195,934.14,3.14137340299,3.27531948752e-05
1065,mean,5606.62166292,0.290098314607,0.0,1.35,5.0164115196e-05,0.919803370787,934.14,3.14137450189,3.25932420758e-05
1066,best,5570.33225,0.29025,0.0,1.35,5.04907047798e-05,0.9195,934.14,3.14137300942,3.28119897705e-05
1066,mean,5602.10201899,0.290022151899,0.0,1.35,5.02045592919e-05,0.919955696203,934.14,3.14137436191,3.26162632337e-05
1067,best,5570.33225,0.29175,0.0,1.35,5.04907047798e-05,0.9165,934.14,3.14137229045,3.28769977525e-05
1067,mean,5596.86872115,0.290288461538,0.0,1.35,5.02515589547e-05,0.919423076923,934.14,3.14137403091,3.26582655364e-05
1068,best,5560.333,0.291,0.0,1.35,5.05815032739e-05,0.918,934.14,3.14137225488,3.29035296495e-05
1068,mean,5588.90228571,0.290366071429,0.0,1.35,5.03231718063e-05,0.919267857143,934.14,3.14137368236,3.27081512001e-05
1069,best,5560.333,0.291,0.0,1.35,5.05815032739e-05,0.918,934.14,3.14137225488,3.29035296495e-05
1069,mean,5583.78803086,0.290462962963,0.0,1.35,5.03692128157e-05,0.919074074074,934.14,3.14137343596,3.27422508123e-05
1070,best,5550.33375,0.291,0.0,1.35,5.06726282765e-05,0.918,934.14,3.14137185782,3.29628069353e-05
1070,mean,5578.43290823,0.290544303797,0.0,1.35,5.04175415147e-05,0.918911392405,934.14,3.14137318685,3.27771804799e-05
1071,best,5550.33375,0.29175,0.0,1.35,5.06726282765e-05,0.9165,934.14,3.14137149646,3.29954571485e-05
1071,mean,5572.71302381,0.290767857143,0.0,1.35,5.04692953178e-05,0.918464285714,934.14,3.14137285443,3.28205136505e-05
1072,best,5550.33375,0.2925,0.0,1.35,5.06726282765e-05,0.915,934.14,3.1413711339,3.30281656532e-05
1072,mean,5566.49692123,0.29104109589,0.0,1.35,5.05256297875e-05,0.917917808219,934.14,3.1413724781,3.28689909536e-05
1073,best,5540.3345,0.29175,0.0,1.35,5.07640834257e-05,0.9165,934.14,3.14137109731,3.30550081243e-05
1073,mean,5561.25247126,0.291301724138,0.0,1.35,5.05732516061e-05,0.917396551724,934.14,3.14137214522,3.29113008942e-05
1074,best,5540.3345,0.29325,0.0,1.35,5.07640834257e-05,0.9135,934.14,3.1413703697,3.31206016739e-05
1074,mean,5557.52833232,0.29150304878,0.0,1.35,5.06071266123e-05,0.916993902439,934.14,3.14137190071,3.29420957612e-05
1075,best,5540.3345,0.294,0.0,1.35,5.07640834257e-05,0.912,934.14,3.1413700041,3.31534862364e-05
1075,mean,5554.73818155,0.2918125,0.0,1.35,5.06325406734e-05,0.916375,934.14,3.14137164075,3.29721020571e-05
1076,best,5530.33525,0.29175,0.0,1.35,5.08558687216e-05,0.9165,934.14,3.14137069672,3.31147740748e-05
1076,mean,5552.17571711,0.292115131579,0.0,1.35,5.0655920093e-05,0.915769736842,934.14,3.14137139253,3.30005129196e-05
1077,best,5530.33525,0.2925,0.0,1.35,5.08558687216e-05,0.915,934.14,3.14137033285,3.31476008587e-05
1077,mean,5550.45569207,0.292317073171,0.0,1.35,5.06716256141e-05,0.915365853659,934.14,3.14137122643,3.3019543571e-05
1078,best,5530.33525,0.29325,0.0,1.35,5.08558687216e-05,0.9135,934.14,3.14136996779,3.31804862225e-05
1078,mean,5548.41081731,0.292413461538,0.0,1.35,5.06903004582e-05,0.915173076923,934.14,3.14137109812,3.30359243573e-05
1079,best,5520.336,0.29325,0.0,1.35,5.09479859829e-05,0.9135,934.14,3.14136956443,3.32405873593e-05
1079,mean,5542.93170779,0.292714285714,0.0,1.35,5.07404060423e-05,0.914571428571,934.14,3.14137073304,3.30817414353e-05
1080,best,5520.336,0.29325,0.0,1.35,5.09479859829e-05,0.9135,934.14,3.14136956443,3.32405873593e-05
1080,mean,5539.35896341,0.29300304878,0.0,1.35,5.07731468177e-05,0.913993902439,934.14,3.14137044932,3.31157392539e-05
1081,best,5510.33675,0.29325,0.0,1.35,5.10404379384e-05,0.9135,934.14,3.14136915961,3.33009068644e-05
1081,mean,5534.63872468,0.293297468354,0.0,1.35,5.08164584396e-05,0.913405063291,934.14,3.14137011663,3.31568850836e-05
1082,best,5500.3375,0.29325,0.0,1.35,5.11332264068e-05,0.9135,934.14,3.14136875331,3.33614459246e-05
1082,mean,5529.49193976,0.293385542169,0.0,1.35,5.08638498225e-05,0.913228915663,934.14,3.14136986608,3.31916710958e-05
1083,best,5510.33675,0.29625,0.0,1.35,5.10404379384e-05,0.9075,934.14,3.14136768196,3.34335151675e-05
1083,mean,5523.58575625,0.293596875,0.0,1.35,5.09182190058e-05,0.91280625,934.14,3.14136952473,3.32364389529e-05
1084,best,5510.33675,0.297,0.0,1.35,5.10404379384e-05,0.906,934.14,3.14136730949,3.34668149794e-05
1084,mean,5518.62881098,0.293990853659,0.0,1.35,5.09638929343e-05,0.912018292683,934.14,3.14136913102,3.328363171e-05
1085,best,5500.3375,0.29625,0.0,1.35,5.11332264068e-05,0.9075,934.14,3.14136727298,3.34942953017e-05
1085,mean,5515.07323684,0.294207236842,0.0,1.35,5.09967418997e-05,0.911585526316,934.14,3.14136888094,3.33146176438e-05
1086,best,5500.3375,0.297,0.0,1.35,5.11332264068e-05,0.906,934.14,3.14136689983,3.35276556507e-05
1086,mean,5511.42100602,0.294560240964,0.0,1.35,5.10304981036e-05,0.910879518072,934.14,3.141368559,3.33522765338e-05
1087,best,5500.3375,0.297,0.0,1.35,5.11332264068e-05,0.906,934.14,3.14136689983,3.35276556507e-05
1087,mean,5509.77499438,0.294969101124,0.0,1.35,5.10457528312e-05,0.910061797753,934.14,3.14136829068,3.33803148027e-05
1088,best,5490.33825,0.29625,0.0,1.35,5.12263522978e-05,0.9075,934.14,3.14136686251,3.3555296461e-05
1088,mean,5506.46204062,0.295453125,0.0,1.35,5.10764734145e-05,0.90909375,934.14,3.14136791697,3.34218110419e-05
1089,best,5490.33825,0.297,0.0,1.35,5.12263522978e-05,0.906,934.14,3.14136648868,3.35887175673e-05
1089,mean,5504.07215964,0.295680722892,0.0,1.35,5.10986517247e-05,0.908638554217,934.14,3.14136770658,3.34464287354e-05
1090,best,5480.339,0.297,0.0,1.35,5.13198183398e-05,0.906,934.14,3.14136607603,3.36500025182e-05
1090,mean,5500.3375,0.296094155844,0.0,1.35,5.11333492713e-05,0.907811688312,934.14,3.14136734904,3.34874843612e-05
1091,best,5480.339,0.297,0.0,1.35,5.13198183398e-05,0.906,934.14,3.14136607603,3.36500025182e-05
1091,mean,5498.00001299,0.296435064935,0.0,1.35,5.11551761874e-05,0.90712987013,934.14,3.14136708353,3.35169343063e-05
1092,best,5470.33975,0.29775,0.0,1.35,5.14136263519e-05,0.9045,934.14,3.14136528543,3.37451146578e-05
1092,mean,5491.84976453,0.296799418605,0.0,1.35,5.12124527124e-05,0.906401162791,934.14,3.14136664969,3.35706784328e-05
1093,best,5470.33975,0.29775,0.0,1.35,5.14136263519e-05,0.9045,934.14,3.14136528543,3.37451146578e-05
1093,mean,5489.61541265,0.29688253012,0.0,1.35,5.12332603484e-05,0.906234939759,934.14,3.14136651625,3.3588029355e-05
1094,best,5470.33975,0.2985,0.0,1.35,5.14136263519e-05,0.903,934.14,3.14136490774,3.37787773654e-05
1094,mean,5485.76028012,0.297144578313,0.0,1.35,5.12692670245e-05,0.905710843373,934.14,3.14136622645,3.36233244332e-05
1095,best,5470.33975,0.2985,0.0,1.35,5.14136263519e-05,0.903,934.14,3.14136490774,3.37787773654e-05
1095,mean,5481.91782895,0.297493421053,0.0,1.35,5.13051684266e-05,0.905013157895,934.14,3.14136589309,3.36624765601e-05
1096,best,5460.3405,0.2985,0.0,1.35,5.15077772434e-05,0.903,934.14,3.14136449068,3.38406345467e-05
1096,mean,5476.96262987,0.297886363636,0.0,1.35,5.13515915609e-05,0.904227272727,934.14,3.14136549072,3.37105267979e-05
1097,best,5450.34125,0.2985,0.0,1.35,5.16022737429e-05,0.903,934.14,3.14136407209,3.39027187926e-05
1097,mean,5474.00144718,0.297961267606,0.0,1.35,5.13793706566e-05,0.904077464789,934.14,3.14136532999,3.37321316067e-05
1098,best,5450.34125,0.2985,0.0,1.35,5.16022737429e-05,0.903,934.14,3.14136407209,3.39027187926e-05
1098,mean,5470.07310333,0.29815,0.0,1.35,5.14162788871e-05,0.9037,934.14,3.14136507144,3.3764849864e-05
1099,best,5450.34125,0.3,0.0,1.35,5.16022737429e-05,0.9,934.14,3.14136331015,3.39704714191e-05
1099,mean,5465.77219136,0.2985,0.0,1.35,5.14567820776e-05,0.903,934.14,3.14136471573,3.380717133e-05
1100,best,5440.342,0.29925,0.0,1.35,5.16971176694e-05,0.9015,934.14,3.14136327093,3.39989397666e-05
1100,mean,5461.19409451,0.298728658537,0.0,1.35,5.14998704846e-05,0.902542682927,934.14,3.14136440933,3.38457691231e-05
1101,best,5430.34275,0.29925,0.0,1.35,5.17923108418e-05,0.9015,934.14,3.14136284855,3.40615441648e-05
1101,mean,5456.88396914,0.298935185185,0.0,1.35,5.15405495825e-05,0.90212962963,934.14,3.14136412442,3.38818141088e-05
1102,best,5440.342,0.3015,0.0,1.35,5.16971176694e-05,0.897,934.14,3.14136212018,3.41010267538e-05
1102,mean,5452.55038663,0.299433139535,0.0,1.35,5.15815216965e-05,0.90113372093,934.14,3.1413636902,3.39312140201e-05
1103,best,5430.34275,0.30075,0.0,1.35,5.17923108418e-05,0.8985,934.14,3.14136208126,3.4129667032e-05
1103,mean,5447.8414375,0.299578125,0.0,1.35,5.16260716267e-05,0.90084375,934.14,3.14136341877,3.39670750583e-05
1104,best,5430.34275,0.3015,0.0,1.35,5.17923108418e-05,0.897,934.14,3.14136169568,3.41638191311e-05
1104,mean,5442.41976623,0.299834415584,0.0,1.35,5.16774777809e-05,0.900331168831,934.14,3.14136305953,3.40125189179e-05
1105,best,5420.3435,0.3015,0.0,1.35,5.18878559888e-05,0.897,934.14,3.14136126962,3.42268436818e-05
1105,mean,5439.48840549,0.300393292683,0.0,1.35,5.17053291089e-05,0.899213414634,934.14,3.14136265051,3.4056181492e-05
1106,best,5420.3435,0.3015,0.0,1.35,5.18878559888e-05,0.897,934.14,3.14136126962,3.42268436818e-05
1106,mean,5435.69118605,0.300654069767,0.0,1.35,5.17414628015e-05,0.898691860465,934.14,3.14136235636,3.40918171958e-05
1107,best,5420.3435,0.3015,0.0,1.35,5.18878559888e-05,0.897,934.14,3.14136126962,3.42268436818e-05
1107,mean,5431.6841128,0.300804878049,0.0,1.35,5.17796396175e-05,0.898390243902,934.14,3.1413621092,3.41238229584e-05
1108,best,5410.34425,0.3015,0.0,1.35,5.19837531101e-05,0.897,934.14,3.14136084198,3.42901004057e-05
1108,mean,5426.07477744,0.300914634146,0.0,1.35,5.18331695364e-05,0.898170731707,934.14,3.14136181445,3.41641003306e-05
1109,best,5400.345,0.3015,0.0,1.35,5.20800067534e-05,0.897,934.14,3.14136041276,3.43535923026e-05
1109,mean,5421.59340625,0.300965625,0.0,1.35,5.18759964962e-05,0.89806875,934.14,3.14136159741,3.41946584917e-05
1110,best,5400.345,0.30225,0.0,1.35,5.20800067534e-05,0.8955,934.14,3.14136002374,3.438799498e-05
1110,mean,5418.04482184,0.301086206897,0.0,1.35,5.19099784333e-05,0.897827586207,934.14,3.14136138374,3.42225712024e-05
1111,best,5400.345,0.30225,0.0,1.35,5.20800067534e-05,0.8955,934.14,3.14136002374,3.438799498e-05
1111,mean,5417.1338642,0.301342592593,0.0,1.35,5.19187992779e-05,0.897314814815,934.14,3.14136121249,3.42400778545e-05
1112,best,5390.34575,0.30225,0.0,1.35,5.21766160091e-05,0.8955,934.14,3.14135959221,3.44517852674e-05
1112,mean,5410.09735494,0.301425925926,0.0,1.35,5.19863142472e-05,0.897148148148,934.14,3.14136086848,3.42884135786e-05
1113,best,5390.34575,0.303,0.0,1.35,5.21766160091e-05,0.894,934.14,3.14135920117,3.44863128124e-05
1113,mean,5405.344625,0.301490131579,0.0,1.35,5.20320110187e-05,0.897019736842,934.14,3.14136063118,3.43215137593e-05
1114,best,5380.3465,0.30225,0.0,1.35,5.22735854247e-05,0.8955,934.14,3.14135915907,3.45158133655e-05
1114,mean,5402.24961905,0.301866071429,0.0,1.35,5.20618295381e-05,0.896267857143,934.14,3.14136030343,3.4358412221e-05
1115,best,5370.34725,0.303,0.0,1.35,5.23709150002e-05,0.894,934.14,3.14135833182,3.46147353951e-05
1115,mean,5398.86362963,0.302138888889,0.0,1.35,5.20944601063e-05,0.895722222222,934.14,3.14136001638,3.43924561969e-05
1116,best,5370.34725,0.303,0.0,1.35,5.23709150002e-05,0.894,934.14,3.14135833182,3.46147353951e-05
1116,mean,5395.99238529,0.302444117647,0.0,1.35,5.21221610945e-05,0.895111764706,934.14,3.14135973335,3.4424803356e-05
1117,best,5380.3465,0.30525,0.0,1.35,5.22735854247e-05,0.8895,934.14,3.14135758407,3.46545478552e-05
1117,mean,5393.01996802,0.302720930233,0.0,1.35,5.21508580616e-05,0.894558139535,934.14,3.14135946101,3.44564760657e-05
1118,best,5370.34725,0.3045,0.0,1.35,5.23709150002e-05,0.891,934.14,3.14135754286,3.46842317324e-05
1118,mean,5389.11296575,0.303102739726,0.0,1.35,5.21886943604e-05,0.893794520548,934.14,3.14135909212,3.44990920059e-05
1119,best,5380.3465,0.306,0.0,1.35,5.22735854247e-05,0.888,934.14,3.14135718699,3.46893848705e-05
1119,mean,5386.44993831,0.303584415584,0.0,1.35,5.22145084995e-05,0.892831168831,934.14,3.14135872424,3.4538394471e-05
1120,best,5360.348,0.3045,0.0,1.35,5.24686083736e-05,0.891,934.14,3.14135710428,3.4748932141e-05
1120,mean,5383.994875,0.304206081081,0.0,1.35,5.22383651686e-05,0.891587837838,934.14,3.14135829108,3.45829132645e-05
1121,best,5360.348,0.30525,0.0,1.35,5.24686083736e-05,0.8895,934.14,3.14135670707,3.47838374774e-05
1121,mean,5380.3465,0.30451744186,0.0,1.35,5.2273744692e-05,0.890965116279,934.14,3.14135796842,3.46207533869e-05
1122,best,5370.34725,0.30675,0.0,1.35,5.23709150002e-05,0.8865,934.14,3.14135634941,3.47889374316e-05
1122,mean,5376.6882378,0.304774390244,0.0,1.35,5.23093215789e-05,0.890451219512,934.14,3.14135767344,3.46562164468e-05
1123,best,5350.34875,0.306,0.0,1.35,5.25666673639e-05,0.888,934.14,3.1413558668,3.48838775976e-05
1123,mean,5374.22195937,0.305175,0.0,1.35,5.23333991964e-05,0.88965,934.14,3.1413573538,3.4690762717e-05
1124,best,5340.3495,0.30525,0.0,1.35,5.26650928805e-05,0.8895,934.14,3.14135582349,3.49140960333e-05
1124,mean,5369.25144178,0.305455479452,0.0,1.35,5.23818003187e-05,0.889089041096,934.14,3.14135698787,3.47358692104e-05
1125,best,5340.3495,0.306,0.0,1.35,5.26650928805e-05,0.888,934.14,3.14135542344,3.49491939634e-05
1125,mean,5364.0062622,0.305826219512,0.0,1.35,5.24329958996e-05,0.888347560976,934.14,3.14135656035,3.47871081816e-05
1126,best,5350.34875,0.3075,0.0,1.35,5.25666673639e-05,0.885,934.14,3.14135506413,3.49541278077e-05
1126,mean,5361.15875,0.306131756757,0.0,1.35,5.24608353034e-05,0.887736486486,934.14,3.14135627221,3.48198360349e-05
1127,best,5340.3495,0.30825,0.0,1.35,5.26650928805e-05,0.8835,934.14,3.14135421514,3.50548596451e-05
1127,mean,5358.68145833,0.306520833333,0.0,1.35,5.24851089697e-05,0.886958333333,934.14,3.14135595535,3.48541296438e-05
1128,best,5330.35025,0.30825,0.0,1.35,5.2763887652e-05,0.8835,934.14,3.14135376785,3.51206192718e-05
1128,mean,5355.79137975,0.307025316456,0.0,1.35,5.25134139624e-05,0.885949367089,934.14,3.14135555842,3.48965100322e-05
1129,best,5340.3495,0.309,0.0,1.35,5.26650928805e-05,0.882,934.14,3.14135380963,3.50902056998e-05
1129,mean,5349.29619737,0.307322368421,0.0,1.35,5.25771148252e-05,0.885355263158,934.14,3.14135511136,3.49527806946e-05
1130,best,5340.3495,0.30975,0.0,1.35,5.26650928805e-05,0.8805,934.14,3.14135340274,3.51256139302e-05
1130,mean,5346.93437195,0.307838414634,0.0,1.35,5.26003657619e-05,0.884323170732,934.14,3.14135472872,3.49924713704e-05
1131,best,5310.35175,0.309,0.0,1.35,5.29625940544e-05,0.882,934.14,3.14135246042,3.52884276495e-05
1131,mean,5342.87943072,0.30815060241,0.0,1.35,5.26403279863e-05,0.883698795181,934.14,3.14135437979,3.50337355179e-05
1132,best,5310.35175,0.309,0.0,1.35,5.29625940544e-05,0.882,934.14,3.14135246042,3.52884276495e-05
1132,mean,5339.59006329,0.308525316456,0.0,1.35,5.26728441469e-05,0.882949367089,934.14,3.14135403078,3.50729861794e-05
1133,best,5310.35175,0.30975,0.0,1.35,5.29625940544e-05,0.8805,934.14,3.14135205123,3.53240358983e-05
1133,mean,5333.17055128,0.3085,0.0,1.35,5.27363317232e-05,0.883,934.14,3.14135375658,3.51140895843e-05
