g,type,rco,ti,at,n0,p,a,r1,theta,v
1218,mean,4928.5511189,0.327292682927,0.0,1.35,5.70655964156e-05,0.845414634146,934.14,3.14132265184,3.89773752304e-05
1219,best,4920.381,0.32925,0.0,1.35,5.71602076889e-05,0.8415,934.14,3.14132094732,3.91467243241e-05
1219,mean,4925.15336932,0.327894886364,0.0,1.35,5.71049488992e-05,0.844210227273,934.14,3.14132208063,3.90363824769e-05
1220,best,4900.3825,0.32925,0.0,1.35,5.73934794375e-05,0.8415,934.14,3.14131983848,3.93064827505e-05
1220,mean,4924.16120427,0.328152439024,0.0,1.35,5.71164970629e-05,0.843695121951,934.14,3.1413218604,3.90580633518e-05
1221,best,4900.3825,0.32925,0.0,1.35,5.73934794375e-05,0.8415,934.14,3.14131983848,3.93064827505e-05
1221,mean,4921.53033908,0.328396551724,0.0,1.35,5.71470513985e-05,0.843206896552,934.14,3.14132155832,3.90920359229e-05
1222,best,4890.38325,0.32925,0.0,1.35,5.75108306293e-05,0.8415,934.14,3.14131928066,3.93868518559e-05
1222,mean,4916.67757407,0.328425925926,0.0,1.35,5.72035463353e-05,0.843148148148,934.14,3.14132127134,3.91322477283e-05
1223,best,4890.38325,0.33075,0.0,1.35,5.75108306293e-05,0.8385,934.14,3.14131830258,3.94679538398e-05
1223,mean,4913.03215361,0.328653614458,0.0,1.35,5.72460111613e-05,0.842692771084,934.14,3.14132092304,3.91735242514e-05
1224,best,4890.38325,0.33075,0.0,1.35,5.75108306293e-05,0.8385,934.14,3.14131830258,3.94679538398e-05
1224,mean,4909.82623611,0.328941666667,0.0,1.35,5.72834003631e-05,0.842116666667,934.14,3.1413205592,3.92145890975e-05
1225,best,4890.38325,0.33075,0.0,1.35,5.75108306293e-05,0.8385,934.14,3.14131830258,3.94679538398e-05
1225,mean,4908.49953824,0.329514705882,0.0,1.35,5.72989472108e-05,0.840970588235,934.14,3.14132011448,3.92560325735e-05
1226,best,4880.384,0.3315,0.0,1.35,5.76286620344e-05,0.837,934.14,3.1413172478,3.95895556404e-05
1226,mean,4904.27831169,0.330116883117,0.0,1.35,5.73483217262e-05,0.839766233766,934.14,3.1413194889,3.93222956753e-05
1227,best,4870.38475,0.3315,0.0,1.35,5.77469782002e-05,0.837,934.14,3.14131668237,3.9670836105e-05
1227,mean,4896.84617988,0.330228658537,0.0,1.35,5.74352849714e-05,0.839542682927,934.14,3.14131900138,3.93880020715e-05
1228,best,4880.384,0.33225,0.0,1.35,5.76286620344e-05,0.8355,934.14,3.14131675335,3.96303623447e-05
1228,mean,4889.85697368,0.330680921053,0.0,1.35,5.75172849781e-05,0.838638157895,934.14,3.14131831556,3.94687013635e-05
1229,best,4880.384,0.333,0.0,1.35,5.76286620344e-05,0.834,934.14,3.14131625713,3.9671238103e-05
1229,mean,4884.25870937,0.3311625,0.0,1.35,5.75831169272e-05,0.837675,934.14,3.14131768621,3.95399773629e-05
1230,best,4860.3855,0.3315,0.0,1.35,5.78657809456e-05,0.837,934.14,3.14131611461,3.97524508386e-05
1230,mean,4880.00428165,0.331253164557,0.0,1.35,5.76332715723e-05,0.837493670886,934.14,3.14131738721,3.95793379433e-05
1231,best,4850.38625,0.3315,0.0,1.35,5.79850729991e-05,0.837,934.14,3.14131554452,3.98344017156e-05
1231,mean,4877.85406928,0.331481927711,0.0,1.35,5.76587203083e-05,0.837036144578,934.14,3.14131711512,3.96092506783e-05
1232,best,4860.3855,0.333,0.0,1.35,5.78657809456e-05,0.834,934.14,3.14131511987,3.98344693919e-05
1232,mean,4873.71783333,0.331865384615,0.0,1.35,5.77077950696e-05,0.836269230769,934.14,3.1413166281,3.96638272248e-05
1233,best,4850.38625,0.333,0.0,1.35,5.79850729991e-05,0.834,934.14,3.14131454773,3.99165893526e-05
1233,mean,4867.09928214,0.331992857143,0.0,1.35,5.77862501164e-05,0.836014285714,934.14,3.1413161682,3.97247204424e-05
1234,best,4850.38625,0.33375,0.0,1.35,5.79850729991e-05,0.8325,934.14,3.14131404663,3.99577873899e-05
1234,mean,4862.52819643,0.332214285714,0.0,1.35,5.78405267139e-05,0.835571428571,934.14,3.14131576153,3.97741591717e-05
1235,best,4850.38625,0.3345,0.0,1.35,5.79850729991e-05,0.831,934.14,3.14131354373,3.99990548999e-05
1235,mean,4857.8540443,0.332382911392,0.0,1.35,5.78961178321e-05,0.835234177215,934.14,3.14131538341,3.98216121923e-05
1236,best,4830.38775,0.33375,0.0,1.35,5.82251395826e-05,0.8325,934.14,3.14131289316,4.01232184053e-05
1236,mean,4855.02004878,0.332762195122,0.0,1.35,5.79299053132e-05,0.834475609756,934.14,3.14131496948,3.98656268348e-05
1237,best,4830.38775,0.3345,0.0,1.35,5.82251395826e-05,0.831,934.14,3.14131238818,4.01646567688e-05
1237,mean,4850.13935494,0.333333333333,0.0,1.35,5.798823191e-05,0.833333333333,934.14,3.14131430862,3.99371340219e-05
1238,best,4820.3885,0.3345,0.0,1.35,5.8345920479e-05,0.831,934.14,3.1413118068,4.02479734131e-05
1238,mean,4845.9547642,0.333732954545,0.0,1.35,5.80384297357e-05,0.832534090909,934.14,3.14131380022,3.99936821466e-05
1239,best,4820.3885,0.336,0.0,1.35,5.8345920479e-05,0.828,934.14,3.14131078924,4.03312317362e-05
1239,mean,4841.49802778,0.333925925926,0.0,1.35,5.80917758158e-05,0.832148148148,934.14,3.14131341465,4.00410579305e-05
1240,best,4810.38925,0.336,0.0,1.35,5.8467202507e-05,0.828,934.14,3.14131020334,4.04150671361e-05
1240,mean,4837.37517771,0.334201807229,0.0,1.35,5.81413455346e-05,0.831596385542,934.14,3.14131299087,4.0090446053e-05
1241,best,4810.38925,0.3345,0.0,1.35,5.8467202507e-05,0.831,934.14,3.14131122301,4.03316357463e-05
1241,mean,4831.26268437,0.334265625,0.0,1.35,5.82148959211e-05,0.83146875,934.14,3.14131259399,4.01446919078e-05
1242,best,4810.38925,0.336,0.0,1.35,5.8467202507e-05,0.828,934.14,3.14131020334,4.04150671361e-05
1242,mean,4826.8077716,0.33462962963,0.0,1.35,5.82685980129e-05,0.830740740741,934.14,3.14131208972,4.02018796503e-05
1243,best,4810.38925,0.336,0.0,1.35,5.8467202507e-05,0.828,934.14,3.14131020334,4.04150671361e-05
1243,mean,4820.87626829,0.334591463415,0.0,1.35,5.83402062126e-05,0.830817073171,934.14,3.14131177065,4.02491642801e-05
1244,best,4790.39075,0.336,0.0,1.35,5.87112863286e-05,0.828,934.14,3.14130902419,4.05837884638e-05
1244,mean,4815.388875,0.334855769231,0.0,1.35,5.84068004103e-05,0.830288461538,934.14,3.14131127168,4.03097409922e-05
1245,best,4790.39075,0.33675,0.0,1.35,5.87112863286e-05,0.8265,934.14,3.14130850944,4.062578378e-05
1245,mean,4810.0631875,0.33502173913,0.0,1.35,5.84715527388e-05,0.829956521739,934.14,3.14131084681,4.03636700369e-05
1246,best,4780.3915,0.33525,0.0,1.35,5.88340935792e-05,0.8295,934.14,3.14130894488,4.06266654611e-05
1246,mean,4806.63953125,0.33511875,0.0,1.35,5.85131135608e-05,0.8297625,934.14,3.14131058064,4.03977571855e-05
1247,best,4780.3915,0.336,0.0,1.35,5.88340935792e-05,0.828,934.14,3.14130843092,4.06686781637e-05
1247,mean,4800.99236446,0.335259036145,0.0,1.35,5.85818923749e-05,0.829481927711,934.14,3.14131015323,4.04530797855e-05
1248,best,4790.39075,0.3375,0.0,1.35,5.87112863286e-05,0.825,934.14,3.14130799281,4.06678493878e-05
1248,mean,4795.70680696,0.335591772152,0.0,1.35,5.86463390011e-05,0.828816455696,934.14,3.14130961532,4.05161581323e-05
1249,best,4780.3915,0.3375,0.0,1.35,5.88340935792e-05,0.825,934.14,3.14130739738,4.07529149192e-05
1249,mean,4792.55275,0.335766891892,0.0,1.35,5.86849267386e-05,0.828466216216,934.14,3.14130930979,4.0552592511e-05
1250,best,4770.39225,0.33675,0.0,1.35,5.89574165133e-05,0.8265,934.14,3.14130731824,4.0796095696e-05
1250,mean,4789.90885843,0.33609939759,0.0,1.35,5.87173156539e-05,0.827801204819,934.14,3.14130892565,4.05935694905e-05
1251,best,4770.39225,0.33675,0.0,1.35,5.89574165133e-05,0.8265,934.14,3.14130731824,4.0796095696e-05
1251,mean,4786.14106875,0.336225,0.0,1.35,5.87635500324e-05,0.82755,934.14,3.14130861583,4.0632578177e-05
1252,best,4760.393,0.336,0.0,1.35,5.90812569499e-05,0.828,934.14,3.14130723689,4.08395282094e-05
1252,mean,4782.46451524,0.336631097561,0.0,1.35,5.88087528274e-05,0.826737804878,934.14,3.14130811812,4.06866045905e-05
1253,best,4760.393,0.3375,0.0,1.35,5.90812569499e-05,0.825,934.14,3.14130619901,4.09241188454e-05
1253,mean,4778.86383681,0.3370625,0.0,1.35,5.88530134438e-05,0.825875,934.14,3.14130760603,4.07414819026e-05
1254,best,4760.393,0.339,0.0,1.35,5.90812569499e-05,0.822,934.14,3.14130515356,4.10089923349e-05
1254,mean,4776.61129573,0.337710365854,0.0,1.35,5.88808164294e-05,0.824579268293,934.14,3.14130702295,4.07972002218e-05
1255,best,4750.39375,0.339,0.0,1.35,5.92056185269e-05,0.822,934.14,3.14130454839,4.10953131619e-05
1255,mean,4773.72533333,0.338010416667,0.0,1.35,5.89164166816e-05,0.823979166667,934.14,3.14130664206,4.08387968111e-05
1256,best,4750.39375,0.33825,0.0,1.35,5.92056185269e-05,0.8235,934.14,3.14130507317,4.10527516713e-05
1256,mean,4769.58771264,0.338232758621,0.0,1.35,5.89675176437e-05,0.823534482759,934.14,3.1413062404,4.08867152055e-05
1257,best,4750.39375,0.339,0.0,1.35,5.92056185269e-05,0.822,934.14,3.14130454839,4.10953131619e-05
1257,mean,4765.81428012,0.338746987952,0.0,1.35,5.90141833921e-05,0.822506024096,934.14,3.1413056557,4.09481446771e-05
1258,best,4750.39375,0.3405,0.0,1.35,5.92056185269e-05,0.819,934.14,3.14130349306,4.11806485517e-05
1258,mean,4763.52529518,0.339090361446,0.0,1.35,5.90425514304e-05,0.821819277108,934.14,3.14130527791,4.09872602096e-05
1259,best,4750.39375,0.3405,0.0,1.35,5.92056185269e-05,0.819,934.14,3.14130349306,4.11806485517e-05
1259,mean,4761.85955667,0.33896,0.0,1.35,5.90632118231e-05,0.82208,934.14,3.14130526812,4.09942311954e-05
1260,best,4730.39525,0.33825,0.0,1.35,5.94559205638e-05,0.8235,934.14,3.14130385738,4.12263093102e-05
1260,mean,4757.05991667,0.338905172414,0.0,1.35,5.91228670538e-05,0.822189655172,934.14,3.14130501606,4.10325355406e-05
1261,best,4730.39525,0.34125,0.0,1.35,5.94559205638e-05,0.8175,934.14,3.14130173777,4.13977015669e-05
1261,mean,4752.2228811,0.339484756098,0.0,1.35,5.91831191586e-05,0.821030487805,934.14,3.14130431627,4.11072760273e-05
1262,best,4720.396,0.34125,0.0,1.35,5.95818664806e-05,0.8175,934.14,3.14130112152,4.14853946247e-05
1262,mean,4746.44667763,0.339799342105,0.0,1.35,5.92551795858e-05,0.820401315789,934.14,3.14130374331,4.11752533766e-05
1263,best,4720.396,0.34125,0.0,1.35,5.95818664806e-05,0.8175,934.14,3.14130112152,4.14853946247e-05
1263,mean,4741.61392073,0.339960365854,0.0,1.35,5.93156039985e-05,0.820079268293,934.14,3.14130333504,4.12264067098e-05
1264,best,4710.39675,0.342,0.0,1.35,5.97083462708e-05,0.816,934.14,3.14129996562,4.16166677572e-05
1264,mean,4738.10551506,0.340228915663,0.0,1.35,5.93595651667e-05,0.819542168675,934.14,3.14130293003,4.12723193808e-05
1265,best,4710.39675,0.342,0.0,1.35,5.97083462708e-05,0.816,934.14,3.14129996562,4.16166677572e-05
1265,mean,4734.71591358,0.340777777778,0.0,1.35,5.9401938303e-05,0.818444444444,934.14,3.14130233394,4.13331872524e-05
1266,best,4710.39675,0.342,0.0,1.35,5.97083462708e-05,0.816,934.14,3.14129996562,4.16166677572e-05
1266,mean,4732.29384177,0.341487341772,0.0,1.35,5.9432289209e-05,0.817025316456,934.14,3.14130168233,4.1394914923e-05
1267,best,4710.39675,0.3435,0.0,1.35,5.97083462708e-05,0.813,934.14,3.14129888559,4.17032982372e-05
1267,mean,4728.21150575,0.341646551724,0.0,1.35,5.94836336618e-05,0.816706896552,934.14,3.14130131649,4.1439843521e-05
1268,best,4700.3975,0.3435,0.0,1.35,5.98353653913e-05,0.813,934.14,3.14129826065,4.179201475e-05
1268,mean,4726.93397115,0.342048076923,0.0,1.35,5.94997286265e-05,0.815903846154,934.14,3.14130095221,4.14740819515e-05
1269,best,4700.3975,0.345,0.0,1.35,5.98353653913e-05,0.81,934.14,3.14129717031,4.18791148529e-05
1269,mean,4722.74150309,0.342148148148,0.0,1.35,5.95525673333e-05,0.815703703704,934.14,3.14130062091,4.15166968575e-05
1270,best,4700.3975,0.34575,0.0,1.35,5.98353653913e-05,0.8085,934.14,3.1412966221,4.19227717738e-05
1270,mean,4719.14609375,0.34265625,0.0,1.35,5.9597907373e-05,0.8146875,934.14,3.14130003483,4.15775425828e-05
1271,best,4700.3975,0.345,0.0,1.35,5.98353653913e-05,0.81,934.14,3.14129717031,4.18791148529e-05
1271,mean,4713.72983333,0.342769230769,0.0,1.35,5.96663865345e-05,0.814461538462,934.14,3.14129961778,4.16318147728e-05
1272,best,4680.399,0.342,0.0,1.35,6.00910307185e-05,0.816,934.14,3.14129808972,4.18833984993e-05
1272,mean,4707.10585759,0.343034810127,0.0,1.35,5.97504027679e-05,0.813930379747,934.14,3.1412990137,4.17057874668e-05
1273,best,4680.399,0.345,0.0,1.35,6.00910307185e-05,0.81,934.14,3.14129590776,4.20580564793e-05
1273,mean,4700.03608133,0.343346385542,0.0,1.35,5.98402429128e-05,0.813307228916,934.14,3.1412983464,4.1786564149e-05
1274,best,4680.399,0.34575,0.0,1.35,6.00910307185e-05,0.8085,934.14,3.14129535721,4.21018999381e-05
1274,mean,4694.42233841,0.343518292683,0.0,1.35,5.99117161295e-05,0.812963414634,934.14,3.14129787004,4.1846465086e-05
1275,best,4680.399,0.3465,0.0,1.35,6.00910307185e-05,0.807,934.14,3.14129480462,4.21458148705e-05
1275,mean,4691.7396128,0.343911585366,0.0,1.35,5.99459466596e-05,0.812176829268,934.14,3.14129741573,4.18932319033e-05
1276,best,4680.399,0.3465,0.0,1.35,6.00910307185e-05,0.807,934.14,3.14129480462,4.21458148705e-05
1276,mean,4689.31399398,0.344358433735,0.0,1.35,5.99769609506e-05,0.81128313253,934.14,3.14129693746,4.19409106659e-05
1277,best,4670.39975,0.34575,0.0,1.35,6.02196851105e-05,0.8085,934.14,3.1412947207,4.21920397522e-05
1277,mean,4684.11666987,0.344701923077,0.0,1.35,6.00434932377e-05,0.810596153846,934.14,3.14129635862,4.20074647367e-05
1278,best,4670.39975,0.3465,0.0,1.35,6.02196851105e-05,0.807,934.14,3.14129416692,4.22360487061e-05
1278,mean,4680.73605337,0.344941011236,0.0,1.35,6.00868482589e-05,0.810117977528,934.14,3.14129596981,4.20517459232e-05
1279,best,4670.39975,0.348,0.0,1.35,6.02196851105e-05,0.804,934.14,3.14129305317,4.23242812391e-05
1279,mean,4677.77419687,0.34535625,0.0,1.35,6.01249055535e-05,0.8092875,934.14,3.14129547781,4.21026330563e-05
1280,best,4660.4005,0.3465,0.0,1.35,6.03488906563e-05,0.807,934.14,3.1412935265,4.23266691024e-05
1280,mean,4675.11204023,0.345663793103,0.0,1.35,6.01591308383e-05,0.808672413793,934.14,3.1412950819,4.21446222833e-05
1281,best,4660.4005,0.348,0.0,1.35,6.03488906563e-05,0.804,934.14,3.14129241035,4.24150909444e-05
1281,mean,4671.7411128,0.345905487805,0.0,1.35,6.02025946735e-05,0.80818902439,934.14,3.14129468832,4.21892408325e-05
1282,best,4650.40125,0.348,0.0,1.35,6.04786528129e-05,0.804,934.14,3.14129176477,4.25062918532e-05
1282,mean,4667.19999,0.34606,0.0,1.35,6.0261193236e-05,0.80788,934.14,3.14129428396,4.22393875699e-05
1283,best,4640.402,0.34725,0.0,1.35,6.06089733992e-05,0.8055,934.14,3.14129167793,4.25534478094e-05
1283,mean,4663.97166071,0.346303571429,0.0,1.35,6.0302937527e-05,0.807392857143,934.14,3.14129389697,4.22829745098e-05
1284,best,4630.40275,0.34725,0.0,1.35,6.07398569628e-05,0.8055,934.14,3.14129102798,4.26453409166e-05
1284,mean,4659.66884756,0.346701219512,0.0,1.35,6.03586638535e-05,0.806597560976,934.14,3.14129332615,4.23454523874e-05
1285,best,4630.40275,0.348,0.0,1.35,6.07398569628e-05,0.804,934.14,3.14129046525,4.26898743126e-05
1285,mean,4657.54357143,0.347285714286,0.0,1.35,6.03862838922e-05,0.805428571429,934.14,3.14129275451,4.23992872011e-05
1286,best,4630.40275,0.3495,0.0,1.35,6.07398569628e-05,0.801,934.14,3.14128933346,4.27791571601e-05
1286,mean,4653.09335577,0.347567307692,0.0,1.35,6.04440815784e-05,0.804865384615,934.14,3.14129225874,4.24564480883e-05
1287,best,4620.4035,0.34875,0.0,1.35,6.08713071415e-05,0.8025,934.14,3.14128924521,4.28269635887e-05
1287,mean,4644.63245192,0.347625,0.0,1.35,6.05540318387e-05,0.80475,934.14,3.14129166889,4.25371180918e-05
1288,best,4620.4035,0.34875,0.0,1.35,6.08713071415e-05,0.8025,934.14,3.14128924521,4.28269635887e-05
1288,mean,4638.64389011,0.347868131868,0.0,1.35,6.06321469244e-05,0.804263736264,934.14,3.14129109874,4.26063870311e-05
1289,best,4620.4035,0.3495,0.0,1.35,6.08713071415e-05,0.801,934.14,3.14128867703,4.28717376852e-05
1289,mean,4634.45307911,0.348180379747,0.0,1.35,6.06869696156e-05,0.803639240506,934.14,3.14129059169,4.2663439787e-05
1290,best,4610.40425,0.34875,0.0,1.35,6.10033275734e-05,0.8025,934.14,3.14128858716,4.29198486358e-05
1290,mean,4629.89645886,0.348370253165,0.0,1.35,6.07466776319e-05,0.803259493671,934.14,3.14129015085,4.27167411369e-05
1291,best,4610.40425,0.3495,0.0,1.35,6.10033275734e-05,0.801,934.14,3.14128801775,4.29647198404e-05
1291,mean,4626.49499713,0.348853448276,0.0,1.35,6.07913130472e-05,0.802293103448,934.14,3.14128956387,4.2776907546e-05
1292,best,4610.40425,0.351,0.0,1.35,6.10033275734e-05,0.798,934.14,3.1412868725,4.3054678767e-05
1292,mean,4623.26042857,0.349232142857,0.0,1.35,6.08338244503e-05,0.801535714286,934.14,3.14128906496,4.28294232328e-05
1293,best,4610.40425,0.351,0.0,1.35,6.10033275734e-05,0.798,934.14,3.1412868725,4.3054678767e-05
1293,mean,4621.81365064,0.349721153846,0.0,1.35,6.08528423585e-05,0.800557692308,934.14,3.14128859901,4.28720159814e-05
1294,best,4610.40425,0.35175,0.0,1.35,6.10033275734e-05,0.7965,934.14,3.14128629664,4.30997663163e-05
1294,mean,4620.4035,0.350231012658,0.0,1.35,6.08714514173e-05,0.799537974684,934.14,3.14128811823,4.29155988171e-05
1295,best,4610.40425,0.3525,0.0,1.35,6.10033275734e-05,0.795,934.14,3.14128571861,4.31449258007e-05
1295,mean,4617.63262349,0.350412650602,0.0,1.35,6.09080421804e-05,0.799174698795,934.14,3.14128779709,4.29522666467e-05
1296,best,4600.405,0.351,0.0,1.35,6.11359218965e-05,0.798,934.14,3.14128620787,4.31482606454e-05
1296,mean,4613.73733333,0.350642857143,0.0,1.35,6.09594160215e-05,0.798714285714,934.14,3.14128736432,4.30022993018e-05
1297,best,4600.405,0.35175,0.0,1.35,6.11359218965e-05,0.7965,934.14,3.14128563076,4.31934461952e-05
1297,mean,4611.87080667,0.35099,0.0,1.35,6.09840792094e-05,0.79802,934.14,3.14128697564,4.30405205775e-05
1298,best,4600.405,0.35325,0.0,1.35,6.11359218965e-05,0.7935,934.14,3.14128446999,4.32840334711e-05
1298,mean,4608.02942812,0.350990625,0.0,1.35,6.10349336739e-05,0.79801875,934.14,3.14128672011,4.30764557947e-05
1299,best,4590.40575,0.35325,0.0,1.35,6.12690946582e-05,0.7935,934.14,3.14128379867,4.33783193524e-05
1299,mean,4604.63997647,0.351264705882,0.0,1.35,6.10798661107e-05,0.797470588235,934.14,3.14128628364,4.31246764169e-05
1300,best,4590.40575,0.354,0.0,1.35,6.12690946582e-05,0.792,934.14,3.14128321372,4.34238197769e-05
1300,mean,4599.42946341,0.351704268293,0.0,1.35,6.11491399601e-05,0.796591463415,934.14,3.14128559743,4.32000963892e-05
1301,best,4570.40725,0.354,0.0,1.35,6.15371864114e-05,0.792,934.14,3.14128185972,4.36138269582e-05
1301,mean,4596.10152532,0.352034810127,0.0,1.35,6.11933688054e-05,0.795930379747,934.14,3.14128511955,4.32513192109e-05
1302,best,4580.4065,0.354,0.0,1.35,6.14028476775e-05,0.792,934.14,3.1412825382,4.35186158081e-05
1302,mean,4593.46434412,0.352473529412,0.0,1.35,6.12285572488e-05,0.795052941176,934.14,3.14128460383,4.33026742127e-05
1303,best,4570.40725,0.354,0.0,1.35,6.15371864114e-05,0.792,934.14,3.14128185972,4.36138269582e-05
1303,mean,4589.67409756,0.352865853659,0.0,1.35,6.12791009855e-05,0.794268292683,934.14,3.1412840441,4.33622337902e-05
1304,best,4560.408,0.354,0.0,1.35,6.16721144979e-05,0.792,934.14,3.14128117827,4.37094558057e-05
1304,mean,4584.72716358,0.353185185185,0.0,1.35,6.13452331531e-05,0.79362962963,934.14,3.14128346279,4.34283731687e-05
1305,best,4560.408,0.35475,0.0,1.35,6.16721144979e-05,0.7905,934.14,3.14128058723,4.375532794e-05
1305,mean,4580.4065,0.353638888889,0.0,1.35,6.14031654617e-05,0.792722222222,934.14,3.14128281715,4.34969404693e-05
1306,best,4560.408,0.3555,0.0,1.35,6.16721144979e-05,0.789,934.14,3.14127999395,4.38012723755e-05
1306,mean,4576.10302532,0.35378164557,0.0,1.35,6.14608054922e-05,0.792436708861,934.14,3.141282414,4.35464856785e-05
1307,best,4550.40875,0.3555,0.0,1.35,6.18076346655e-05,0.789,934.14,3.1412793069,4.38975226147e-05
1307,mean,4570.76436607,0.354285714286,0.0,1.35,6.15326059904e-05,0.791428571429,934.14,3.1412816567,4.36280657337e-05
1308,best,4550.40875,0.35475,0.0,1.35,6.18076346655e-05,0.7905,934.14,3.14127990149,4.38514772194e-05
1308,mean,4567.39542771,0.354704819277,0.0,1.35,6.15779837358e-05,0.790590361446,934.14,3.14128109772,4.36858199434e-05
1309,best,4550.40875,0.35625,0.0,1.35,6.18076346655e-05,0.7875,934.14,3.14127871005,4.39436403523e-05
1309,mean,4561.68995513,0.354826923077,0.0,1.35,6.16550132341e-05,0.790346153846,934.14,3.1412806114,4.37479582276e-05
1310,best,4540.4095,0.3555,0.0,1.35,6.1943752371e-05,0.789,934.14,3.14127861682,4.39941972422e-05
1310,mean,4558.30939198,0.355240740741,0.0,1.35,6.17007105384e-05,0.789518518519,934.14,3.14128005299,4.38057300704e-05
1311,best,4530.41025,0.3555,0.0,1.35,6.20804712526e-05,0.789,934.14,3.1412779237,4.40912988418e-05
1311,mean,4553.34970588,0.355314705882,0.0,1.35,6.17679021803e-05,0.789370588235,934.14,3.14127965402,4.3857965475e-05
1312,best,4530.41025,0.35625,0.0,1.35,6.20804712526e-05,0.7875,934.14,3.14127732421,4.41376201563e-05
1312,mean,4548.65888125,0.355734375,0.0,1.35,6.18316569785e-05,0.78853125,934.14,3.14127899753,4.39290284878e-05
1313,best,4530.41025,0.357,0.0,1.35,6.20804712526e-05,0.786,934.14,3.14127672244,4.41840140092e-05
1313,mean,4545.949625,0.356057432432,0.0,1.35,6.18684896196e-05,0.787885135135,934.14,3.14127855339,4.39750852875e-05
1314,best,4520.411,0.357,0.0,1.35,6.22177940386e-05,0.786,934.14,3.1412760236,4.42817496059e-05
1314,mean,4541.92837342,0.356344936709,0.0,1.35,6.19232587039e-05,0.787310126582,934.14,3.14127804543,4.40317462694e-05
1315,best,4520.411,0.3585,0.0,1.35,6.22177940386e-05,0.783,934.14,3.14127481046,4.43749601354e-05
1315,mean,4536.45917901,0.356592592593,0.0,1.35,6.19978539665e-05,0.786814814815,934.14,3.14127746823,4.41000771443e-05
1316,best,4520.411,0.3585,0.0,1.35,6.22177940386e-05,0.783,934.14,3.14127481046,4.43749601354e-05
1316,mean,4535.74318333,0.35698,0.0,1.35,6.20076589378e-05,0.78604,934.14,3.14127710736,4.41309986588e-05
1317,best,4520.411,0.35925,0.0,1.35,6.22177940386e-05,0.7815,934.14,3.14127420039,4.44216739149e-05
1317,mean,4533.10235577,0.357403846154,0.0,1.35,6.20438633795e-05,0.785192307692,934.14,3.14127658252,4.41829909337e-05
1318,best,4510.41175,0.3585,0.0,1.35,6.23557261861e-05,0.783,934.14,3.14127410582,4.44733360685e-05
1318,mean,4527.21049,0.35745,0.0,1.35,6.21246081573e-05,0.7851,934.14,3.14127613381,4.42433505581e-05
1319,best,4510.41175,0.36,0.0,1.35,6.23557261861e-05,0.78,934.14,3.14127288064,4.45670430614e-05
1319,mean,4521.82115064,0.357932692308,0.0,1.35,6.21985995843e-05,0.784134615385,934.14,3.14127536594,4.43260585335e-05
1320,best,4510.41175,0.36,0.0,1.35,6.23557261861e-05,0.78,934.14,3.14127288064,4.45670430614e-05
1320,mean,4518.60390663,0.358436746988,0.0,1.35,6.22428978237e-05,0.783126506024,934.14,3.14127473182,4.43889599288e-05
1321,best,4500.4125,0.36,0.0,1.35,6.24942722425e-05,0.78,934.14,3.14127217015,4.46660650509e-05
1321,mean,4514.20456897,0.358887931034,0.0,1.35,6.23035547474e-05,0.782224137931,934.14,3.14127405519,4.44603439663e-05
1322,best,4500.4125,0.36,0.0,1.35,6.24942722425e-05,0.78,934.14,3.14127217015,4.46660650509e-05
1322,mean,4510.95965411,0.359044520548,0.0,1.35,6.2348327945e-05,0.781910958904,934.14,3.14127369815,4.45020932649e-05
1323,best,4490.41325,0.36075,0.0,1.35,6.26334340268e-05,0.7785,934.14,3.14127083762,4.48126980785e-05
1323,mean,4506.82227564,0.359336538462,0.0,1.35,6.24055787273e-05,0.781326923077,934.14,3.14127316679,4.45612088755e-05
1324,best,4490.41325,0.3615,0.0,1.35,6.26334340268e-05,0.777,934.14,3.14127021635,4.48599413681e-05
1324,mean,4503.32367405,0.359658227848,0.0,1.35,6.24540606381e-05,0.780683544304,934.14,3.14127265482,4.46159722701e-05
1325,best,4480.414,0.36075,0.0,1.35,6.2773216996e-05,0.7785,934.14,3.1412701194,4.49127093918e-05
1325,mean,4498.51390823,0.360028481013,0.0,1.35,6.25208669958e-05,0.779943037975,934.14,3.14127200843,4.46869256744e-05
1326,best,4470.41475,0.3615,0.0,1.35,6.29136256975e-05,0.777,934.14,3.14126877392,4.50606230346e-05
1326,mean,4495.18561932,0.360357954545,0.0,1.35,6.25672058112e-05,0.779284090909,934.14,3.14127149937,4.47407391786e-05
1327,best,4460.4155,0.3615,0.0,1.35,6.30546646789e-05,0.777,934.14,3.14126804785,4.51616393773e-05
1327,mean,4491.7226756,0.360660714286,0.0,1.35,6.26153880819e-05,0.778678571429,934.14,3.14127100191,4.47942437795e-05
1328,best,4460.4155,0.3615,0.0,1.35,6.30546646789e-05,0.777,934.14,3.14126804785,4.51616393773e-05
1328,mean,4489.40066772,0.361063291139,0.0,1.35,6.26477783124e-05,0.777873417722,934.14,3.14127050269,4.4842752231e-05
1329,best,4460.4155,0.36225,0.0,1.35,6.30546646789e-05,0.7755,934.14,3.14126741999,4.52092730426e-05
1329,mean,4486.53854062,0.361246875,0.0,1.35,6.26877559625e-05,0.77750625,934.14,3.14127014513,4.4882923158e-05
1330,best,4450.41625,0.36075,0.0,1.35,6.31963366686e-05,0.7785,934.14,3.14126794538,4.52154412224e-05
