g,type,rco,ti,at,n0,p,a,r1,theta,v
24,best,9890.00825,0.00675,0.0,1.35,2.84377929347e-05,1.4865,934.14,3.14151613077,1.3421004967e-05
24,mean,9918.16403289,0.00579276315789,0.0,1.35,2.83570954324e-05,1.48841447368,934.14,3.141516446,1.33706261404e-05
25,best,9890.00825,0.00675,0.0,1.35,2.84377929347e-05,1.4865,934.14,3.14151613077,1.3421004967e-05
25,mean,9914.46424699,0.00599096385542,0.0,1.35,2.83676743778e-05,1.48801807229,934.14,3.14151639727,1.33781594438e-05
26,best,9880.009,0.00675,0.0,1.35,2.84665729851e-05,1.4865,934.14,3.14151605333,1.34345874978e-05
26,mean,9910.51953205,0.006125,0.0,1.35,2.83789730673e-05,1.48775,934.14,3.14151635311,1.33852155914e-05
27,best,9880.009,0.0075,0.0,1.35,2.84665729851e-05,1.485,934.14,3.14151597595,1.34442778445e-05
27,mean,9903.98310542,0.00653313253012,0.0,1.35,2.83976955925e-05,1.48693373494,934.14,3.14151626088,1.33992952414e-05
28,best,9890.00825,0.00825,0.0,1.35,2.84377929347e-05,1.4835,934.14,3.14151597602,1.34403806e-05
28,mean,9900.12513824,0.00665294117647,0.0,1.35,2.8408760858e-05,1.48669411765,934.14,3.14151621879,1.34060602626e-05
29,best,9880.009,0.00825,0.0,1.35,2.84665729851e-05,1.4835,934.14,3.14151589842,1.34539827396e-05
29,mean,9895.90524359,0.00696153846154,0.0,1.35,2.84208770562e-05,1.48607692308,934.14,3.14151615443,1.34157571959e-05
30,best,9880.009,0.009,0.0,1.35,2.84665729851e-05,1.482,934.14,3.14151582073,1.34637022148e-05
30,mean,9891.59349695,0.00737195121951,0.0,1.35,2.84332564861e-05,1.48525609756,934.14,3.14151607883,1.34268960468e-05
31,best,9880.009,0.009,0.0,1.35,2.84665729851e-05,1.482,934.14,3.14151582073,1.34637022148e-05
31,mean,9888.05717683,0.00744512195122,0.0,1.35,2.84434272988e-05,1.4851097561,934.14,3.14151604392,1.3432640592e-05
32,best,9870.00975,0.00825,0.0,1.35,2.8495413062e-05,1.4835,934.14,3.14151582066,1.34676132492e-05
32,mean,9884.39891463,0.00762804878049,0.0,1.35,2.84539484666e-05,1.48474390244,934.14,3.14151599664,1.3439978959e-05
33,best,9860.0105,0.0075,0.0,1.35,2.85243095277e-05,1.485,934.14,3.14151582043,1.34715458308e-05
33,mean,9882.18832372,0.00796153846154,0.0,1.35,2.84603162912e-05,1.48407692308,934.14,3.14151594505,1.34472980517e-05
34,best,9860.0105,0.00825,0.0,1.35,2.85243095277e-05,1.4835,934.14,3.14151574275,1.34812704095e-05
34,mean,9880.38397187,0.00823125,0.0,1.35,2.84655122641e-05,1.4835375,934.14,3.14151590315,1.34532446669e-05
35,best,9860.0105,0.009,0.0,1.35,2.85243095277e-05,1.482,934.14,3.1415156649,1.3491009598e-05
35,mean,9878.88408437,0.008334375,0.0,1.35,2.84698352743e-05,1.48333125,934.14,3.14151588085,1.34566211586e-05
36,best,9860.0105,0.00975,0.0,1.35,2.85243095277e-05,1.4805,934.14,3.1415155869,1.35007634281e-05
36,mean,9874.70075617,0.00848148148148,0.0,1.35,2.84818938612e-05,1.48303703704,934.14,3.14151583307,1.34642293079e-05
37,best,9850.01125,0.009,0.0,1.35,2.8553267839e-05,1.482,934.14,3.14151558674,1.35047058754e-05
37,mean,9871.02233228,0.00875316455696,0.0,1.35,2.8492509978e-05,1.48249367089,934.14,3.14151577627,1.34727723172e-05
38,best,9850.01125,0.00975,0.0,1.35,2.8553267839e-05,1.4805,934.14,3.14151550866,1.35144696077e-05
38,mean,9866.87045058,0.0089476744186,0.0,1.35,2.85045028905e-05,1.48210465116,934.14,3.1415157237,1.34809703742e-05
39,best,9850.01125,0.0105,0.0,1.35,2.8553267839e-05,1.479,934.14,3.14151543042,1.35242480287e-05
39,mean,9863.38234012,0.00915697674419,0.0,1.35,2.85145869024e-05,1.48168604651,934.14,3.14151567476,1.34884565075e-05
40,best,9830.01275,0.0105,0.0,1.35,2.86113572656e-05,1.479,934.14,3.14151527331,1.35517620708e-05
40,mean,9857.36009639,0.00942469879518,0.0,1.35,2.85320153366e-05,1.48115060241,934.14,3.14151559982,1.35001872041e-05
41,best,9820.0135,0.0105,0.0,1.35,2.86404901999e-05,1.479,934.14,3.14151519452,1.35655608777e-05
41,mean,9852.24637647,0.00982058823529,0.0,1.35,2.85468263267e-05,1.48035882353,934.14,3.14151551859,1.35123505207e-05
42,best,9830.01275,0.012,0.0,1.35,2.86113572656e-05,1.476,934.14,3.14151511604,1.35714029844e-05
42,mean,9851.59007895,0.0104210526316,0.0,1.35,2.85487289339e-05,1.47915789474,934.14,3.14151545079,1.35210814308e-05
43,best,9830.01275,0.01275,0.0,1.35,2.86113572656e-05,1.4745,934.14,3.14151503716,1.35812456483e-05
43,mean,9850.85456024,0.010734939759,0.0,1.35,2.85508527032e-05,1.47853012048,934.14,3.1415154123,1.35261798038e-05
44,best,9820.0135,0.01125,0.0,1.35,2.86404901999e-05,1.4775,934.14,3.14151511588,1.35753839349e-05
44,mean,9849.09026645,0.0109736842105,0.0,1.35,2.85559683203e-05,1.47805263158,934.14,3.14151537351,1.3531720407e-05
45,best,9820.0135,0.012,0.0,1.35,2.86404901999e-05,1.476,934.14,3.14151503709,1.35852217902e-05
45,mean,9845.13356707,0.011387195122,0.0,1.35,2.85674577975e-05,1.47722560976,934.14,3.14151529915,1.35425686118e-05
46,best,9820.0135,0.01275,0.0,1.35,2.86404901999e-05,1.4745,934.14,3.14151495813,1.35950744762e-05
46,mean,9837.73368987,0.0115348101266,0.0,1.35,2.85889580459e-05,1.47693037975,934.14,3.14151522548,1.35546907301e-05
47,best,9810.01425,0.01275,0.0,1.35,2.86696831608e-05,1.4745,934.14,3.14151487893,1.36089317976e-05
47,mean,9830.38772187,0.011653125,0.0,1.35,2.86103066173e-05,1.47669375,934.14,3.14151515521,1.35663666467e-05
48,best,9820.0135,0.0135,0.0,1.35,2.86404901999e-05,1.473,934.14,3.14151487901,1.36049420254e-05
48,mean,9822.63235119,0.0117589285714,0.0,1.35,2.86328707565e-05,1.47648214286,934.14,3.141515083,1.35784508997e-05
49,best,9820.0135,0.01425,0.0,1.35,2.86404901999e-05,1.4715,934.14,3.14151479973,1.36148244704e-05
49,mean,9821.00108025,0.0121203703704,0.0,1.35,2.86376254488e-05,1.47575925926,934.14,3.14151503212,1.35854487345e-05
50,best,9800.015,0.0135,0.0,1.35,2.86989361484e-05,1.473,934.14,3.14151472029,1.36327052982e-05
50,mean,9818.38571512,0.0123662790698,0.0,1.35,2.86452620648e-05,1.47526744186,934.14,3.14151498557,1.35922992755e-05
51,best,9790.01575,0.0135,0.0,1.35,2.87282473437e-05,1.473,934.14,3.1415146407,1.36466288417e-05
51,mean,9814.44429747,0.0123987341772,0.0,1.35,2.86567722964e-05,1.47520253165,934.14,3.14151495091,1.3598189907e-05
52,best,9790.01575,0.0135,0.0,1.35,2.87282473437e-05,1.473,934.14,3.1415146407,1.36466288417e-05
52,mean,9811.57257468,0.0125454545455,0.0,1.35,2.86651599956e-05,1.47490909091,934.14,3.14151491268,1.36041015764e-05
53,best,9790.01575,0.0135,0.0,1.35,2.87282473437e-05,1.473,934.14,3.1415146407,1.36466288417e-05
53,mean,9807.93648377,0.0128766233766,0.0,1.35,2.86757857286e-05,1.47424675325,934.14,3.14151484894,1.36135016574e-05
54,best,9790.01575,0.01425,0.0,1.35,2.87282473437e-05,1.4715,934.14,3.14151456117,1.36565415674e-05
54,mean,9806.15911747,0.0131385542169,0.0,1.35,2.86809764552e-05,1.47372289157,934.14,3.14151480715,1.36194199264e-05
55,best,9790.01575,0.015,0.0,1.35,2.87282473437e-05,1.47,934.14,3.14151448149,1.36664692675e-05
55,mean,9803.81218354,0.0134335443038,0.0,1.35,2.86878363297e-05,1.47313291139,934.14,3.14151475736,1.36265652492e-05
56,best,9790.01575,0.01575,0.0,1.35,2.87282473437e-05,1.4685,934.14,3.14151440164,1.36764119747e-05
56,mean,9800.54127632,0.0137072368421,0.0,1.35,2.86974142527e-05,1.47258552632,934.14,3.14151470238,1.36347273668e-05
57,best,9780.0165,0.015,0.0,1.35,2.87576203846e-05,1.47,934.14,3.14151440156,1.36804424749e-05
57,mean,9798.14014062,0.014165625,0.0,1.35,2.87044475272e-05,1.47166875,934.14,3.14151463473,1.36441204706e-05
58,best,9780.0165,0.0165,0.0,1.35,2.87576203846e-05,1.467,934.14,3.14151424154,1.37003632767e-05
58,mean,9794.3527741,0.0145391566265,0.0,1.35,2.87155485842e-05,1.47092168675,934.14,3.14151456487,1.36543420685e-05
59,best,9760.018,0.0165,0.0,1.35,2.88165447273e-05,1.467,934.14,3.14151408087,1.37284353108e-05
59,mean,9790.72157941,0.0149294117647,0.0,1.35,2.87261998464e-05,1.47014117647,934.14,3.14151449442,1.36645738944e-05
60,best,9760.018,0.01725,0.0,1.35,2.88165447273e-05,1.4655,934.14,3.14151400045,1.37384387833e-05
60,mean,9788.11715823,0.0152183544304,0.0,1.35,2.87338552189e-05,1.46956329114,934.14,3.14151444289,1.36720402671e-05
61,best,9750.01875,0.01725,0.0,1.35,2.88460978481e-05,1.4655,934.14,3.14151391978,1.37525283886e-05
61,mean,9780.26038415,0.0154756097561,0.0,1.35,2.87569463159e-05,1.46904878049,934.14,3.14151435259,1.36864445706e-05
62,best,9750.01875,0.01725,0.0,1.35,2.88460978481e-05,1.4655,934.14,3.14151391978,1.37525283886e-05
62,mean,9773.27001807,0.0158042168675,0.0,1.35,2.8777512502e-05,1.46839156627,934.14,3.14151426156,1.370059498e-05
63,best,9740.0195,0.0165,0.0,1.35,2.88757128146e-05,1.467,934.14,3.14151391954,1.37566234668e-05
63,mean,9769.23808766,0.0161298701299,0.0,1.35,2.87893870265e-05,1.46774025974,934.14,3.1415141944,1.37105809927e-05
64,best,9740.0195,0.018,0.0,1.35,2.88757128146e-05,1.464,934.14,3.1415137582,1.37766866755e-05
64,mean,9764.43325325,0.0164415584416,0.0,1.35,2.8803556387e-05,1.46711688312,934.14,3.14151412245,1.37214776892e-05
65,best,9730.02025,0.0165,0.0,1.35,2.89053878078e-05,1.467,934.14,3.14151383863,1.37707608739e-05
65,mean,9758.32981494,0.0166071428571,0.0,1.35,2.88215683981e-05,1.46678571429,934.14,3.14151405558,1.37322670079e-05
66,best,9730.02025,0.018,0.0,1.35,2.89053878078e-05,1.464,934.14,3.14151367712,1.37908447011e-05
66,mean,9752.71085577,0.0166923076923,0.0,1.35,2.88381617373e-05,1.46661538462,934.14,3.1415140012,1.37413093448e-05
67,best,9730.02025,0.018,0.0,1.35,2.89053878078e-05,1.464,934.14,3.14151367712,1.37908447011e-05
67,mean,9748.86499038,0.0170576923077,0.0,1.35,2.88495369508e-05,1.46588461538,934.14,3.14151393095,1.37516092022e-05
68,best,9730.02025,0.0195,0.0,1.35,2.89053878078e-05,1.461,934.14,3.14151351495,1.38109894606e-05
68,mean,9744.95583861,0.0174588607595,0.0,1.35,2.88611165759e-05,1.46508227848,934.14,3.14151385625,1.37624879637e-05
69,best,9720.021,0.01875,0.0,1.35,2.89351228275e-05,1.4625,934.14,3.14151351479,1.38151064657e-05
69,mean,9735.89480937,0.017746875,0.0,1.35,2.88879801019e-05,1.46450625,934.14,3.1415137519,1.37791541958e-05
70,best,9710.02175,0.018,0.0,1.35,2.8964919693e-05,1.464,934.14,3.14151351446,1.38192475369e-05
70,mean,9730.92927273,0.017875,0.0,1.35,2.89027137831e-05,1.46425,934.14,3.14151369783,1.3787900077e-05
71,best,9710.02175,0.0195,0.0,1.35,2.8964919693e-05,1.461,934.14,3.14151335196,1.38394337854e-05
71,mean,9725.07944412,0.0181588235294,0.0,1.35,2.89200961347e-05,1.46368235294,934.14,3.14151361967,1.38000037632e-05
72,best,9700.0225,0.02025,0.0,1.35,2.8994778404e-05,1.4595,934.14,3.14151318863,1.38638268058e-05
72,mean,9721.5208875,0.018459375,0.0,1.35,2.89306809918e-05,1.46308125,934.14,3.14151355824,1.38090925841e-05
73,best,9700.0225,0.0195,0.0,1.35,2.8994778404e-05,1.461,934.14,3.14151327021,1.38537002725e-05
73,mean,9719.50155844,0.0188474025974,0.0,1.35,2.89366891664e-05,1.46230519481,934.14,3.14151349984,1.38171747546e-05
74,best,9700.0225,0.02025,0.0,1.35,2.8994778404e-05,1.4595,934.14,3.14151318863,1.38638268058e-05
74,mean,9717.97296084,0.0192831325301,0.0,1.35,2.89412466636e-05,1.46143373494,934.14,3.14151344015,1.38252156133e-05
75,best,9690.02325,0.02025,0.0,1.35,2.90246989607e-05,1.4595,934.14,3.14151310662,1.38781332926e-05
75,mean,9715.8044488,0.0196897590361,0.0,1.35,2.89477138284e-05,1.46062048193,934.14,3.14151337837,1.38337791613e-05
76,best,9700.0225,0.021,0.0,1.35,2.8994778404e-05,1.458,934.14,3.14151310687,1.38739687204e-05
76,mean,9710.27489557,0.0198417721519,0.0,1.35,2.8964186479e-05,1.4603164557,934.14,3.14151331676,1.3843699877e-05
77,best,9690.02325,0.021,0.0,1.35,2.90246989607e-05,1.458,934.14,3.14151302479,1.3888285673e-05
77,mean,9707.021975,0.020221875,0.0,1.35,2.89738873562e-05,1.45955625,934.14,3.14151324887,1.38534648807e-05
78,best,9690.02325,0.021,0.0,1.35,2.90246989607e-05,1.458,934.14,3.14151302479,1.3888285673e-05
78,mean,9705.2546657,0.0204941860465,0.0,1.35,2.89791668852e-05,1.45901162791,934.14,3.14151320477,1.38596653849e-05
79,best,9690.02325,0.021,0.0,1.35,2.90246989607e-05,1.458,934.14,3.14151302479,1.3888285673e-05
79,mean,9704.39717187,0.020709375,0.0,1.35,2.89817283601e-05,1.45858125,934.14,3.14151317431,1.38637989299e-05
80,best,9690.02325,0.02175,0.0,1.35,2.90246989607e-05,1.4565,934.14,3.14151294278,1.38984534847e-05
80,mean,9699.03491975,0.02075,0.0,1.35,2.89977442101e-05,1.4585,934.14,3.14151312596,1.38720096142e-05
81,best,9690.02325,0.0225,0.0,1.35,2.90246989607e-05,1.455,934.14,3.1415128606,1.39086367616e-05
81,mean,9695.14481707,0.0209542682927,0.0,1.35,2.90093790327e-05,1.45809146341,934.14,3.14151307174,1.38803415564e-05
82,best,9680.024,0.0225,0.0,1.35,2.90546795441e-05,1.455,934.14,3.14151277818,1.39230034582e-05
82,mean,9692.55318072,0.021171686747,0.0,1.35,2.90171455743e-05,1.45765662651,934.14,3.1415130267,1.38870017663e-05
83,best,9670.02475,0.02175,0.0,1.35,2.9084723792e-05,1.4565,934.14,3.14151277793,1.39271963263e-05
83,mean,9688.97681686,0.0212877906977,0.0,1.35,2.90278527499e-05,1.4574244186,934.14,3.14151298462,1.38937006028e-05
84,best,9670.02475,0.02325,0.0,1.35,2.9084723792e-05,1.4535,934.14,3.14151261307,1.39476205309e-05
84,mean,9684.46811111,0.0214814814815,0.0,1.35,2.90413794753e-05,1.45703703704,934.14,3.14151292629,1.39028033425e-05
85,best,9660.0255,0.0225,0.0,1.35,2.91148298857e-05,1.455,934.14,3.14151261282,1.3951827504e-05
85,mean,9679.90055247,0.0215277777778,0.0,1.35,2.90550946779e-05,1.45694444444,934.14,3.14151288358,1.39099960568e-05
86,best,9650.02625,0.02175,0.0,1.35,2.91449978249e-05,1.4565,934.14,3.1415126124,1.39560584979e-05
86,mean,9674.90243293,0.0215487804878,0.0,1.35,2.90700963666e-05,1.45690243902,934.14,3.14151284008,1.39174655467e-05
87,best,9650.02625,0.02325,0.0,1.35,2.91449978249e-05,1.4535,934.14,3.1415124472,1.39765250288e-05
87,mean,9668.66682716,0.0218333333333,0.0,1.35,2.90888437357e-05,1.45633333333,934.14,3.14151275741,1.3930307873e-05
88,best,9640.027,0.02325,0.0,1.35,2.91752294288e-05,1.4535,934.14,3.141512364,1.39910226373e-05
88,mean,9661.99903618,0.0219572368421,0.0,1.35,2.910892547e-05,1.45608552632,934.14,3.14151268864,1.39416111537e-05
89,best,9630.02775,0.0225,0.0,1.35,2.92055228783e-05,1.455,934.14,3.14151236349,1.39952875893e-05
89,mean,9656.04989458,0.0221385542169,0.0,1.35,2.91268461954e-05,1.45572289157,934.14,3.14151261944,1.39526692718e-05
90,best,9640.027,0.024,0.0,1.35,2.91752294288e-05,1.452,934.14,3.14151228106,1.40012899217e-05
90,mean,9650.38766867,0.0223915662651,0.0,1.35,2.91439318314e-05,1.45521686747,934.14,3.14151254461,1.39643077757e-05
91,best,9630.02775,0.02475,0.0,1.35,2.92055228783e-05,1.4505,934.14,3.1415121144,1.40261214593e-05
91,mean,9646.29159036,0.0228162650602,0.0,1.35,2.91563027783e-05,1.45436746988,934.14,3.1415124638,1.3976033902e-05
92,best,9620.0285,0.024,0.0,1.35,2.92358799925e-05,1.452,934.14,3.14151211398,1.40303963295e-05
92,mean,9639.5270375,0.023128125,0.0,1.35,2.9176772955e-05,1.45374375,934.14,3.1415123731,1.39901067952e-05
93,best,9610.02925,0.024,0.0,1.35,2.92662989523e-05,1.452,934.14,3.14151203018,1.40449944898e-05
93,mean,9634.50109868,0.0235164473684,0.0,1.35,2.91920019471e-05,1.45296710526,934.14,3.14151228828,1.40027234118e-05
94,best,9600.03,0.02325,0.0,1.35,2.92967833957e-05,1.4535,934.14,3.14151202949,1.40493140145e-05
94,mean,9627.41430966,0.0237272727273,0.0,1.35,2.92134800681e-05,1.45254545455,934.14,3.14151220584,1.40159121546e-05
95,best,9600.03,0.02475,0.0,1.35,2.92967833957e-05,1.4505,934.14,3.14151186274,1.40699498512e-05
95,mean,9621.26297531,0.0239351851852,0.0,1.35,2.92321522769e-05,1.45212962963,934.14,3.14151213137,1.40277228954e-05
96,best,9600.03,0.02475,0.0,1.35,2.92967833957e-05,1.4505,934.14,3.14151186274,1.40699498512e-05
96,mean,9617.82087338,0.0240292207792,0.0,1.35,2.92426113163e-05,1.45194155844,934.14,3.14151209208,1.40340375836e-05
97,best,9590.03075,0.02475,0.0,1.35,2.93273296847e-05,1.4505,934.14,3.1415117785,1.40846198834e-05
97,mean,9614.77889375,0.02443125,0.0,1.35,2.92518666811e-05,1.4511375,934.14,3.14151202197,1.40440010974e-05
98,best,9580.0315,0.0255,0.0,1.35,2.93579414574e-05,1.449,934.14,3.14151161027,1.41096844767e-05
98,mean,9610.40422187,0.02476875,0.0,1.35,2.92651896643e-05,1.4504625,934.14,3.14151194771,1.40550410938e-05
99,best,9570.03225,0.0255,0.0,1.35,2.93886150757e-05,1.449,934.14,3.1415115256,1.4124426487e-05
99,mean,9602.19851205,0.0250301204819,0.0,1.35,2.92902066313e-05,1.44993975904,934.14,3.14151184958,1.40706587097e-05
100,best,9570.03225,0.02625,0.0,1.35,2.93886150757e-05,1.4475,934.14,3.14151144153,1.41348162597e-05
100,mean,9594.58596389,0.0252666666667,0.0,1.35,2.93134432569e-05,1.44946666667,934.14,3.1415117591,1.40850828912e-05
101,best,9570.03225,0.02625,0.0,1.35,2.93886150757e-05,1.4475,934.14,3.14151144153,1.41348162597e-05
101,mean,9588.90583437,0.02540625,0.0,1.35,2.93308024766e-05,1.4491875,934.14,3.14151169562,1.40953501151e-05
102,best,9570.03225,0.02625,0.0,1.35,2.93886150757e-05,1.4475,934.14,3.14151144153,1.41348162597e-05
102,mean,9585.27500915,0.025381097561,0.0,1.35,2.93419184012e-05,1.44923780488,934.14,3.14151166773,1.41003461261e-05
103,best,9560.033,0.0255,0.0,1.35,2.94193541777e-05,1.449,934.14,3.14151144074,1.41391999693e-05
103,mean,9579.65652812,0.025603125,0.0,1.35,2.93591174568e-05,1.44879375,934.14,3.14151159544,1.41116800017e-05
104,best,9560.033,0.027,0.0,1.35,2.94193541777e-05,1.446,934.14,3.14151127225,1.41600171338e-05
104,mean,9575.91416176,0.0256941176471,0.0,1.35,2.9370585103e-05,1.44861176471,934.14,3.14151155357,1.41184534648e-05
105,best,9540.0345,0.0255,0.0,1.35,2.94810251944e-05,1.449,934.14,3.1415112705,1.41688396015e-05
105,mean,9572.88917857,0.0259464285714,0.0,1.35,2.93798710637e-05,1.44810714286,934.14,3.14151149965,1.4126411292e-05
106,best,9540.0345,0.02625,0.0,1.35,2.94810251944e-05,1.4475,934.14,3.14151118616,1.41792620441e-05
106,mean,9569.78535494,0.0261851851852,0.0,1.35,2.93894148023e-05,1.44762962963,934.14,3.14151144651,1.41343088135e-05
107,best,9540.0345,0.02775,0.0,1.35,2.94810251944e-05,1.4445,934.14,3.14151101697,1.42001547181e-05
107,mean,9566.24875,0.0265540540541,0.0,1.35,2.94002827375e-05,1.44689189189,934.14,3.14151137504,1.41446536846e-05
108,best,9540.0345,0.02775,0.0,1.35,2.94810251944e-05,1.4445,934.14,3.14151101697,1.42001547181e-05
108,mean,9560.96316279,0.0267034883721,0.0,1.35,2.94165245916e-05,1.44659302326,934.14,3.14151131329,1.41545481462e-05
109,best,9540.0345,0.0285,0.0,1.35,2.94810251944e-05,1.443,934.14,3.14151093211,1.42106250201e-05
109,mean,9558.62284936,0.0271057692308,0.0,1.35,2.94237319255e-05,1.44578846154,934.14,3.14151124811,1.4163604763e-05
110,best,9540.0345,0.0285,0.0,1.35,2.94810251944e-05,1.443,934.14,3.14151093211,1.42106250201e-05
110,mean,9554.63866776,0.0276414473684,0.0,1.35,2.94359910377e-05,1.44471710526,934.14,3.14151115386,1.41769566204e-05
111,best,9530.03525,0.02775,0.0,1.35,2.95119571092e-05,1.4445,934.14,3.14151093131,1.42150537242e-05
111,mean,9550.29347078,0.0277207792208,0.0,1.35,2.9449384795e-05,1.44455844156,934.14,3.14151110782,1.4184512566e-05
112,best,9520.036,0.02775,0.0,1.35,2.95429563266e-05,1.4445,934.14,3.14151084547,1.42299851481e-05
112,mean,9547.76119318,0.0280142045455,0.0,1.35,2.9457202717e-05,1.44397159091,934.14,3.14151105301,1.41923698204e-05
